,SETTLEMENTDATE,WIND_SHARE:REGIONAL_ENERGY_SOURCES1:SA1,SOLAR_SHARE:REGIONAL_ENERGY_SOURCES1:SA1,ROOFTOP_PV_SHARE:REGIONAL_ENERGY_SOURCES1:SA1,HYDRO_SHARE:REGIONAL_ENERGY_SOURCES1:SA1,OTHER_SHARE:REGIONAL_ENERGY_SOURCES1:SA1,BLACK_COAL_SHARE:REGIONAL_ENERGY_SOURCES1:SA1,BROWN_COAL_SHARE:REGIONAL_ENERGY_SOURCES1:SA1,GAS_SHARE:REGIONAL_ENERGY_SOURCES1:SA1,NETINTERCHANGE_IMPORT_SHARE:REGIONAL_ENERGY_SOURCES1:SA1,COAL_SHARE:REGIONAL_ENERGY_SOURCES1:SA1,COAL_GAS_OTHER_SHARE:REGIONAL_ENERGY_SOURCES1:SA1,WIND_SOLAR_ROOFTOP_PV_SHARE:REGIONAL_ENERGY_SOURCES1:SA1,WIND_SOLAR_HYDRO_ROOFTOP_PV_SHARE:REGIONAL_ENERGY_SOURCES1:SA1,CURTAILMENT_SHARE:REGIONAL_ENERGY_SOURCES1:SA1,DEMAND_AND_NONSCHEDGEN:REGIONAL_ENERGY_SOURCES1:SA1,DEMAND_AND_NONSCHEDGEN_AND_ROOFTOP_PV:REGIONAL_ENERGY_SOURCES1:SA1
0,2022-03-29 00:00:00,33.5351203324,0.0,0.0,0.0,2.66780161955,0.0,0.0,36.3709264221,30.5767343645,0.0,39.038728041700004,33.5351203324,33.5351203324,2.18884822106e-06,1394.23,1394.22998047
1,2022-03-29 00:05:00,33.272412521,0.0,0.0,0.0,1.20619550841,0.0,0.0,35.8445170469,28.881252872199997,0.0,37.0507125553,33.272412521,33.272412521,0.0,1373.59,1373.58996582
2,2022-03-29 00:10:00,32.1859169424,0.0,0.0,0.0,0.651094607672,0.0,0.0,37.051667006799995,31.0253377929,0.0,37.7027616144,32.1859169424,32.1859169424,2.2179440545799998e-06,1375.94,1375.93994141
3,2022-03-29 00:15:00,29.534902115599998,0.0,0.0,0.0,1.71560493826,0.0,0.0,36.0505124614,33.9509201304,0.0,37.7661173997,29.534902115599998,29.534902115599998,0.0,1393.6,1393.59997559
4,2022-03-29 00:20:00,28.329567972399996,0.0,0.0,0.0,2.92439362394,0.0,0.0,37.1536439941,35.5386119235,0.0,40.078037618,28.329567972399996,28.329567972399996,0.0,1378.36,1378.35998535
5,2022-03-29 00:25:00,28.2301130092,0.0,0.0,0.0,0.0443688797066,0.0,0.0,35.8173476277,35.4232289709,0.0,35.8617165074,28.2301130092,28.2301130092,-2.2245727552299997e-06,1371.84,1371.83996582
6,2022-03-29 00:30:00,27.8787758185,0.0,0.0,0.0,0.856326755231,0.0,0.0,36.1341574664,36.502676576999995,0.0,36.9904842216,27.8787758185,27.8787758185,0.0,1384.83,1384.82995605
7,2022-03-29 00:35:00,25.627762380300002,0.0,0.0,0.0,0.38780169822099997,0.0,0.0,35.8541425573,36.2221280654,0.0,36.241944255599996,25.627762380300002,25.627762380300002,0.0,1394.7,1394.69995117
8,2022-03-29 00:40:00,25.633327799,0.0,0.0,0.0,2.2091034547299997,0.0,0.0,37.8975857011,38.6727668523,0.0,40.1066891559,25.633327799,25.633327799,-2.18115124129e-06,1399.15,1399.15002441
9,2022-03-29 00:45:00,27.221331547600002,0.0,0.0,0.0,1.6624123378600002,0.0,0.0,36.8055038926,36.7730161433,0.0,38.4679162304,27.221331547600002,27.221331547600002,0.0,1375.03,1375.0300293
10,2022-03-29 00:50:00,25.593140667800004,0.0,0.0,0.0,1.53211472929,0.0,0.0,37.025850378,37.2108728409,0.0,38.5579651072,25.593140667800004,25.593140667800004,0.0,1361.43,1361.43005371
11,2022-03-29 00:55:00,24.7206699008,0.0,0.0,0.0,0.00812480673754,0.0,0.0,36.497567710700004,37.3195515454,0.0,36.5056925174,24.7206699008,24.7206699008,0.0,1356.34,1356.33996582
12,2022-03-29 01:00:00,23.3474053507,0.0,0.0,0.0,1.0357925912700001,0.0,0.0,37.1925994384,38.6351134446,0.0,38.2283920297,23.3474053507,23.3474053507,0.0,1346.34,1346.33996582
13,2022-03-29 01:05:00,23.147944158,0.0,0.0,0.0,2.81990759277,0.0,0.0,37.646333435500004,40.5996042978,0.0,40.4662410282,23.147944158,23.147944158,0.0,1342.55,1342.55004883
14,2022-03-29 01:10:00,22.5225903185,0.0,0.0,0.0,2.09938431561,0.0,0.0,33.2554747701,44.14902197520001,0.0,35.3548590857,22.5225903185,22.5225903185,0.0,1327.3,1327.30004883
15,2022-03-29 01:15:00,21.4349631712,0.0,0.0,0.0,0.915524018132,0.0,0.0,32.482091317199995,45.415939236099995,0.0,33.3976153353,21.4349631712,21.4349631712,0.0,1344.44,1344.43994141
16,2022-03-29 01:20:00,21.0866652231,0.0,0.0,0.0,0.347719158375,0.0,0.0,32.8474405713,45.023387599399996,0.0,33.195159729699995,21.0866652231,21.0866652231,0.0,1325.4,1325.40002441
17,2022-03-29 01:25:00,19.5931890454,0.0,0.0,0.0,0.789211221672,0.0,0.0,33.5189250312,45.8346919892,0.0,34.308136252800004,19.5931890454,19.5931890454,0.0,1318.87,1318.86999512
18,2022-03-29 01:30:00,18.6441891878,0.0,0.0,0.0,1.34731379339,0.0,0.0,33.3604492243,47.3184056388,0.0,34.7077630176,18.6441891878,18.6441891878,0.0,1307.06,1307.06005859
19,2022-03-29 01:35:00,18.247186072799998,0.0,0.0,0.0,0.213505898601,0.0,0.0,33.0436262872,46.6902335213,0.0,33.257132185799996,18.247186072799998,18.247186072799998,0.0,1315.5,1315.5
20,2022-03-29 01:40:00,18.3655242136,0.0,0.0,0.0,0.38506607678599997,0.0,0.0,34.0379735312,46.419317390500005,0.0,34.423039608,18.3655242136,18.3655242136,0.0,1300.73,1300.72998047
21,2022-03-29 01:45:00,18.8035803308,0.0,0.0,0.0,0.48456290552000003,0.0,0.0,33.9035059221,46.0915711546,0.0,34.3880688276,18.8035803308,18.8035803308,0.0,1301.93,1301.93005371
22,2022-03-29 01:50:00,20.1668577283,0.0,0.0,0.0,0.317926360149,0.0,0.0,35.220191363699996,44.207222119099995,0.0,35.5381177238,20.1668577283,20.1668577283,0.0,1260.88,1260.88000488
23,2022-03-29 01:55:00,18.9525045103,0.0,0.0,0.0,0.559885521687,0.0,0.0,34.2848293186,46.5555820309,0.0,34.8447148403,18.9525045103,18.9525045103,0.0,1308.93,1308.93005371
24,2022-03-29 02:00:00,19.3443025087,0.0,0.0,0.0,-0.007261321600220001,0.0,0.0,34.5079981987,44.2755375079,0.0,34.5007368771,19.3443025087,19.3443025087,1.21317174533e-06,1257.76,1257.76000977
25,2022-03-29 02:05:00,17.3025180157,0.0,0.0,0.0,-0.006791142558910001,0.0,0.0,32.173759584,48.5120898937,0.0,32.1669684414,17.3025180157,17.3025180157,0.0,1344.84,1344.83996582
26,2022-03-29 02:10:00,17.3731785721,0.0,0.0,0.0,-0.00723153938471,0.0,0.0,35.004123331100004,45.8485759333,0.0,34.9968917917,17.3731785721,17.3731785721,0.0,1262.94,1262.93994141
27,2022-03-29 02:15:00,16.6121146802,0.0,0.0,0.0,0.12775961817099998,0.0,0.0,32.6535772932,49.1262965538,0.0,32.7813369114,16.6121146802,16.6121146802,0.0,1337.41,1337.41003418
28,2022-03-29 02:20:00,16.5329602037,0.0,0.0,0.0,-0.007121469835310001,0.0,0.0,33.7902697072,48.229968040900005,0.0,33.7831482374,16.5329602037,16.5329602037,0.0,1282.46,1282.45996094
29,2022-03-29 02:25:00,14.8583498926,0.0,0.0,0.0,-0.00708226023747,0.0,0.0,34.4376640229,49.905391631,0.0,34.4305817626,14.8583498926,14.8583498926,0.0,1289.56,1289.56005859
30,2022-03-29 02:30:00,13.725103708399999,0.0,0.0,0.0,-0.00715926310177,0.0,0.0,34.7586999108,50.4848402729,0.0,34.7515406477,13.725103708399999,13.725103708399999,0.0,1275.69,1275.68994141
31,2022-03-29 02:35:00,13.6887191129,0.0,0.0,0.0,0.00465668223133,0.0,0.0,35.9397633973,50.7012374454,0.0,35.9444200795,13.6887191129,13.6887191129,-1.2111014793600001e-06,1259.91,1259.91003418
32,2022-03-29 02:40:00,13.208830624900001,0.0,0.0,0.0,-0.00690627759963,0.0,0.0,33.6834393878,51.9880202321,0.0,33.6765331102,13.208830624900001,13.208830624900001,0.0,1322.42,1322.42004395
33,2022-03-29 02:45:00,13.9704639424,0.0,0.0,0.0,0.0046240180943599996,0.0,0.0,35.5297773966,49.9728066675,0.0,35.5344014147,13.9704639424,13.9704639424,0.0,1268.81,1268.81005859
34,2022-03-29 02:50:00,13.3755137188,0.0,0.0,0.0,-0.007110546736600001,0.0,0.0,35.3059161184,50.741571201300005,0.0,35.2988055717,13.3755137188,13.3755137188,0.0,1284.43,1284.43005371
35,2022-03-29 02:55:00,13.8658743161,0.0,0.0,0.0,-0.00743838699999,0.0,0.0,37.152370465,49.052797286499995,0.0,37.144932078000004,13.8658743161,13.8658743161,0.0,1227.82,1227.81994629
36,2022-03-29 03:00:00,13.4016813574,0.0,0.0,0.0,-0.007149231351130001,0.0,0.0,35.4454623341,50.7687014649,0.0,35.4383131028,13.4016813574,13.4016813574,0.0,1277.48,1277.47998047
37,2022-03-29 03:05:00,12.419074553,0.0,0.0,0.0,0.21553119924800002,0.0,0.0,34.4859878641,51.2352187851,0.0,34.7015190634,12.419074553,12.419074553,0.0,1279.94,1279.93994141
38,2022-03-29 03:10:00,13.6828351946,0.0,0.0,0.0,-0.00730932367091,0.0,0.0,35.863222242,50.3209291529,0.0,35.8559129184,13.6828351946,13.6828351946,-1.2211916016399999e-06,1249.5,1249.5
39,2022-03-29 03:15:00,12.857163283299998,0.0,0.0,0.0,-0.00748085359335,0.0,0.0,35.8802811022,49.6285396867,0.0,35.8728002486,12.857163283299998,12.857163283299998,0.0,1220.85,1220.84997559
40,2022-03-29 03:20:00,11.557218432,0.0,0.0,0.0,-0.00465596560916,0.0,0.0,34.3463512776,52.0024814374,0.0,34.341695312,11.557218432,11.557218432,0.0,1273.42,1273.42004395
41,2022-03-29 03:25:00,11.9892588775,0.0,0.0,0.0,-0.00843397855746,0.0,0.0,36.887971604499995,49.3623914365,0.0,36.879537626,11.9892588775,11.9892588775,0.0,1185.68,1185.68005371
42,2022-03-29 03:30:00,11.061824769100001,0.0,0.0,0.0,1.38233623241,0.0,0.0,35.2730757084,52.2288048356,0.0,36.6554119408,11.061824769100001,11.061824769100001,0.0,1266.6,1266.59997559
43,2022-03-29 03:35:00,12.1613278202,0.0,0.0,0.0,-0.0053127612715900005,0.0,0.0,35.9178942032,51.7179708882,0.0,35.9125814419,12.1613278202,12.1613278202,1.23973548607e-06,1230.81,1230.81005859
44,2022-03-29 03:40:00,11.451584449,0.0,0.0,0.0,-0.00835135823449,0.0,0.0,37.4802340827,49.8768144095,0.0,37.4718827245,11.451584449,11.451584449,0.0,1197.41,1197.41003418
45,2022-03-29 03:45:00,11.1546535361,0.0,0.0,0.0,1.26206082904,0.0,0.0,36.2142623923,51.1053219832,0.0,37.4763232213,11.1546535361,11.1546535361,0.0,1228.15,1228.15002441
46,2022-03-29 03:50:00,10.8532116587,0.0,0.0,0.0,-0.007351449827,0.0,0.0,36.2859919218,51.9189615976,0.0,36.278640472,10.8532116587,10.8532116587,0.0,1242.34,1242.33996582
47,2022-03-29 03:55:00,11.0905167021,0.0,0.0,0.0,0.174195869318,0.0,0.0,35.8366045456,51.7511025258,0.0,36.010800415,11.0905167021,11.0905167021,0.0,1239.22,1239.2199707
48,2022-03-29 04:00:00,9.63654471735,0.0,0.0,0.0,0.182984056146,0.0,0.0,34.8944750142,53.37599517100001,0.0,35.077459070399996,9.63654471735,9.63654471735,0.0,1261.11,1261.10998535
49,2022-03-29 04:05:00,9.430602761389999,0.0,0.0,0.0,-0.00796451060219,0.0,0.0,35.9570960609,53.8695591684,0.0,35.9491315503,9.430602761389999,9.430602761389999,0.0,1255.57,1255.56994629
50,2022-03-29 04:10:00,10.0880668009,0.0,0.0,0.0,0.149850955676,0.0,0.0,35.8623400606,53.107989348100006,0.0,36.0121910162,10.0880668009,10.0880668009,0.0,1234.56,1234.56005859
51,2022-03-29 04:15:00,10.023158797,0.0,0.0,0.0,0.21905435496300002,0.0,0.0,37.01905865,51.4179519624,0.0,37.238113005,10.023158797,10.023158797,0.0,1186.92,1186.92004395
52,2022-03-29 04:20:00,8.95304116699,0.0,0.0,0.0,0.38717089831100004,0.0,0.0,37.5352102441,52.6644018817,0.0,37.9223811424,8.95304116699,8.95304116699,-6.35242910791e-07,1201.02,1201.02001953
53,2022-03-29 04:25:00,8.191442837230001,0.0,0.0,0.0,-0.00828061345079,0.0,0.0,36.2180224234,53.46046649,0.0,36.209741809899995,8.191442837230001,8.191442837230001,1.26352132071e-06,1207.64,1207.64001465
54,2022-03-29 04:30:00,7.802393018010001,0.0,0.0,0.0,0.70111380583,0.0,0.0,36.3284252882,53.6059901924,0.0,37.029539094,7.802393018010001,7.802393018010001,-6.33686447079e-07,1203.97,1203.9699707
55,2022-03-29 04:35:00,7.436018584939999,0.0,0.0,0.0,0.6603162153450001,0.0,0.0,34.2837362948,55.9760598366,0.0,34.9440525101,7.436018584939999,7.436018584939999,5.961908650199999e-07,1279.69,1279.68994141
56,2022-03-29 04:40:00,7.3811223456,0.0,0.0,0.0,-0.00822138582141,0.0,0.0,36.509887290100004,54.6360405999,0.0,36.5016659043,7.3811223456,7.3811223456,6.27241950905e-07,1216.34,1216.33996582
57,2022-03-29 04:45:00,6.88803569219,0.0,0.0,0.0,0.11509750529200001,0.0,0.0,35.9032050131,55.329838030699996,0.0,36.0183025184,6.88803569219,6.88803569219,0.0,1216.36,1216.35998535
58,2022-03-29 04:50:00,6.49002970685,0.0,0.0,0.0,3.16746106492,0.0,0.0,36.339703986399996,55.809852592,0.0,39.5071650513,6.49002970685,6.49002970685,0.0,1231.27,1231.27001953
59,2022-03-29 04:55:00,6.2597815754,0.0,0.0,0.0,2.04765437674,0.0,0.0,35.8876313168,56.1882836375,0.0,37.9352856935,6.2597815754,6.2597815754,-6.17484717006e-07,1235.56,1235.56005859
60,2022-03-29 05:00:00,5.97505392347,0.0,0.0,0.0,2.44271503353,0.0,0.0,35.7960733968,53.537712631000005,0.0,38.2387884304,5.97505392347,5.97505392347,1.2281012356299999e-06,1242.47,1242.4699707
61,2022-03-29 05:05:00,6.13509317661,0.0,0.0,0.0,1.7606896076099998,0.0,0.0,37.892768657,57.3873310773,0.0,39.6534582646,6.13509317661,6.13509317661,0.0,1255.19,1255.18994141
62,2022-03-29 05:10:00,5.7352918518300005,0.0,0.0,0.0,2.61088421577,0.0,0.0,35.2927086026,58.0520617029,0.0,37.9035928184,5.7352918518300005,5.7352918518300005,-5.99983853235e-07,1271.6,1271.59997559
63,2022-03-29 05:15:00,5.49735294089,0.0,0.0,0.0,0.023879646602,0.0,0.0,34.3870468275,55.3641607095,0.0,34.4109264741,5.49735294089,5.49735294089,-1.2145815863600001e-06,1256.3,1256.30004883
64,2022-03-29 05:20:00,5.53217172102,0.0,0.0,0.0,1.43497957081,0.0,0.0,34.5491719324,56.510497847399996,0.0,35.9841515033,5.53217172102,5.53217172102,0.0,1299.67,1299.67004395
65,2022-03-29 05:25:00,5.41278230434,0.0,0.0,0.0,1.34620305496,0.0,0.0,36.3434288078,56.46293706,0.0,37.6896318628,5.41278230434,5.41278230434,0.0,1288.81,1288.81005859
66,2022-03-29 05:30:00,5.11974438901,0.0,0.0,0.0,0.054207682893300004,0.0,0.0,35.8266378033,56.929680982600004,0.0,35.8808454862,5.11974438901,5.11974438901,0.0,1291.33,1291.32995605
67,2022-03-29 05:35:00,5.435770908259999,0.0,0.0,0.0,0.0,0.0,0.0,35.1447995896,51.603364998,0.0,35.1447995896,5.435770908259999,5.435770908259999,5.77014014332e-07,1322.22,1322.2199707
68,2022-03-29 05:40:00,4.97239575056,0.0,0.0,0.0,0.518258328108,0.0,0.0,40.6774368321,52.187494709,0.0,41.1956951602,4.97239575056,4.97239575056,0.0,1341.03,1341.0300293
69,2022-03-29 05:45:00,5.15377079767,0.0,0.0,0.0,1.7806719363099999,0.0,0.0,40.842516111500004,49.4751128218,0.0,42.6231880479,5.15377079767,5.15377079767,0.0,1342.19,1342.18994141
70,2022-03-29 05:50:00,4.70506291142,0.0,0.0,0.0,0.0,0.0,0.0,41.0358148659,52.7713907915,0.0,41.0358148659,4.70506291142,4.70506291142,0.0,1417.34,1417.33996582
71,2022-03-29 05:55:00,4.96005100762,0.0,0.0,0.0,-0.007400500330609999,0.0,0.0,42.0132685043,52.7159844842,0.0,42.0058680039,4.96005100762,4.96005100762,0.0,1351.26,1351.26000977
72,2022-03-29 06:00:00,5.31748174214,0.0,0.0,0.0,0.0,0.0,0.0,40.4468484284,50.4920851871,0.0,40.4468484284,5.31748174214,5.31748174214,-5.62444779172e-07,1356.47,1356.4699707
73,2022-03-29 06:05:00,4.78362442534,0.0,0.0,0.0,1.25140064046,0.0,0.0,42.0985579476,50.8417176242,0.0,43.3499585881,4.78362442534,4.78362442534,0.0,1372.2,1372.19995117
74,2022-03-29 06:10:00,4.26796452285,0.0,0.0,0.0,-0.0142636054624,0.0,0.0,41.4425333152,50.7206672623,0.0,41.4282697097,4.26796452285,4.26796452285,0.0,1402.17,1402.17004395
75,2022-03-29 06:15:00,4.218221951269999,0.0,0.0,0.0,-0.0140629171713,0.0,0.0,41.9639450636,49.9416376929,0.0,41.9498821465,4.218221951269999,4.218221951269999,8.04686563211e-07,1422.18,1422.18005371
76,2022-03-29 06:20:00,3.74361808619,0.0,0.0,0.0,-0.0139943322649,0.0,0.0,43.0140318291,47.9809648385,0.0,43.000037496800005,3.74361808619,3.74361808619,0.0,1429.15,1429.15002441
77,2022-03-29 06:25:00,3.4242225093900003,0.0,0.0,0.0,-0.013873954854600001,0.0,0.0,45.502938477200004,45.1340559013,0.0,45.4890645223,3.4242225093900003,3.4242225093900003,0.0,1441.55,1441.55004883
78,2022-03-29 06:30:00,3.44366244873,0.0,0.0,0.0,1.71513430595,0.0,0.0,45.6981959328,47.3093217254,0.0,47.4133302387,3.44366244873,3.44366244873,0.0,1458.74,1458.73999023
79,2022-03-29 06:35:00,3.05597167786,0.0,0.005492266539520001,0.0,0.467859766542,0.0,0.0,45.204983313599996,42.948844334099995,0.0,45.6728430801,3.0614639444,3.0614639444,0.0,1474.72,1474.8009707
80,2022-03-29 06:40:00,3.03868455731,0.0,0.0109945893169,0.0,5.2869043534,0.0,0.0,45.1352295047,41.4971092531,0.0,50.422133858100004,3.04967914662,3.04967914662,0.0,1473.29,1473.45203906
81,2022-03-29 06:45:00,2.71197769217,0.0,0.0164496732961,0.0,6.826953281590001,0.0,0.0,44.986975200100005,49.0166433895,0.0,51.8139284817,2.72842736546,2.72842736546,0.0,1476.99,1477.23299024
82,2022-03-29 06:50:00,2.6427487059,0.0,0.0217183797119,0.0,2.16513471006,0.0,0.0,44.6235871859,44.2786815039,0.0,46.788721896000006,2.6644670856099997,2.6644670856099997,7.6712077275e-07,1491.5,1491.8239999999998
83,2022-03-29 06:55:00,2.47725217046,0.0,0.0268734256324,0.0,6.642049029330001,0.0,0.0,44.3065211676,43.7346743772,0.0,50.94857019689999,2.5041255961,2.5041255961,-5.062418912399999e-07,1506.66,1507.06503418
84,2022-03-29 07:00:00,2.5125306678799997,0.0052616833239399995,0.0319647270015,0.0,6.856631234759999,0.0,0.0,43.667163378400005,44.613814382600005,0.0,50.523794613199996,2.54975707821,2.54975707821,-5.017932359260001e-07,1519.94,1520.42594141
85,2022-03-29 07:05:00,2.16260009083,0.0309303519095,0.329515643736,0.0,6.19251424531,0.0,0.0,43.015774174700006,48.599962322399996,0.0,49.20828842,2.52304608647,2.52304608647,0.0,1546.76,1551.8736763
86,2022-03-29 07:10:00,2.12037205737,0.0360518323306,0.6385325393860001,0.0,3.6510673541800003,0.0,0.0,43.7307492453,45.593768608599994,0.0,47.3818165995,2.79495642908,2.79495642908,-7.50146308536e-07,1515.84,1525.58129883
87,2022-03-29 07:15:00,1.8397767495400004,0.0765760846996,0.916934792189,0.0,5.88359541255,0.0,0.0,42.1960975413,48.112114749899995,0.0,48.0796929538,2.83328762643,2.83328762643,0.0,1552.7,1567.06895161
88,2022-03-29 07:20:00,1.7287528633400002,0.24048568251699998,1.24142013445,0.0,4.7508989315,0.0,0.0,43.6697477856,49.289761616199996,0.0,48.4206467171,3.2106586803,3.2106586803,7.47864178432e-07,1511.24,1530.23665619
89,2022-03-29 07:25:00,1.7405660971,0.47044426442599996,1.55657309516,0.0,1.6307417034,0.0,0.0,43.4830351766,47.3323599802,0.0,45.11377688,3.76758345669,3.76758345669,0.0,1494.09,1517.71429825
90,2022-03-29 07:30:00,1.6602593209299998,1.16733936769,1.8674786548700002,0.0,2.2017282685299997,0.0,0.0,44.096128415500004,49.7771746424,0.0,46.297856683999996,4.6950773435,4.6950773435,5.043087579229999e-07,1484.59,1512.84196663
91,2022-03-29 07:35:00,1.5307234046899998,1.7359943821700001,2.9533446418700002,0.0,0.0,0.0,0.0,43.819518350900005,47.3901939449,0.0,43.819518350900005,6.22006242873,6.22006242873,7.58567341096e-07,1464.09,1508.64546585
92,2022-03-29 07:40:00,1.41680516849,2.35827334452,3.97348185086,0.0,0.0,0.0,0.0,43.07214315109999,47.0166068538,0.0,43.07214315109999,7.748560363869999,7.748560363869999,4.981228762439999e-07,1470.77,1531.62902069
93,2022-03-29 07:45:00,1.43501808213,3.26625163715,4.99271274274,0.0,0.0,0.0,0.0,41.9826977258,47.6673463308,0.0,41.9826977258,9.693982462020001,9.693982462020001,0.0,1468.34,1545.50246429
94,2022-03-29 07:50:00,1.4948361629799998,4.03004441459,6.1078669728,0.0,0.0,0.0,0.0,41.0338024343,45.3701870813,0.0,41.0338024343,11.6327475504,11.6327475504,0.0,1436.79,1530.25604248
95,2022-03-29 07:55:00,1.66698008509,5.0988990770300004,7.30302205673,0.0,-0.006653052183739999,0.0,0.0,41.1934009634,42.3939146501,0.0,41.1867479112,14.0689012188,14.0689012188,0.0,1393.3,1503.06954956
